REST_LF,REST_LFF,REST_LL,TX_LF,TX_LFF,TX_LL,TX_N_LF,TX_N_LFF,TX_N_LL,TY_LF,TY_LFF,TY_LL,TY_N_LF,TY_N_LFF,TY_N_LL,TZ_LF,TZ_LFF,TZ_LL,TZ_N_LF,TZ_N_LFF,TZ_N_LL,RX_LF,RX_LFF,RX_LL,RX_N_LF,RX_N_LFF,RX_N_LL,RY_LF,RY_LFF,RY_LL,RY_N_LF,RY_N_LFF,RY_N_LL,RZ_LF,RZ_LFF,RZ_LL,RZ_N_LF,RZ_N_LFF,RZ_N_LL,TXY_PP_LF,TXY_PP_LFF,TXY_PP_LL,TXY_NN_LF,TXY_NN_LFF,TXY_NN_LL,TYZ_NP_LF,TYZ_NP_LFF,TYZ_NP_LL,RXZ_PN_LF,RXZ_PN_LFF,RXZ_PN_LL,TXY_RZ_NPP_LF,TXY_RZ_NPP_LFF,TXY_RZ_NPP_LL,R_leader_LF,R_leader_LFF,R_leader_LL
4.493651792205355,4.493294244845401,4.493651792203309,2.7881783445909605,3.003567714516066,2.5127563861678937,15.009180901065974,3.0666042817592825,3.303442881780029,15.008616997685294,5.439189167990207,3.0783468421759608,12.789580684876455,11.824547622453338,2.3628640131055363,15.009292683724425,5.004302563223973,4.603869819563442,15.00929268372397,2.6583962967702064,2.998294244843237,6.414446269378004,6.824098149577367,4.63424701396616,15.009409642844275,6.289298857183894,3.1989082074460384,15.014066722107145,15.009524877444164,3.8488698195678808,15.004524877444055,12.034481979614156,15.014122766961918,5.213837110620489,7.8645491392139775,4.178957770348461,4.058329673392336,9.679360276992611,3.838651792206292,8.779394056316505,6.264572880741525,4.908275961764048,8.573885493982061,14.544630797781792,3.178396296770188,15.009524877443937,15.009642307064041,5.793802453243188,15.00964230706495,15.009701468718049,10.229394056318597,9.404341934793251,15.00970146871623,4.588861815950622,13.13445931473916,6.044411804282845,3.258930014078942
4.493651792205128,4.492775471782807,4.493294244845856,4.578684880303854,6.438528386250255,2.2928057880299093,4.5433121447536,15.014180901066084,2.022537373429259,4.213765668122733,5.203990505128786,2.253136136208923,6.553811309696584,15.009466496955156,3.5437750745049925,15.009235466168207,15.008950967098826,2.4432572830919526,12.409082704846924,2.1233962967689877,2.943541733229722,15.004407465464283,15.009470369766404,15.00946649695561,15.014292683723625,15.014349922944803,5.843957770349334,15.009299523370828,15.009243469664398,2.9032381958768383,15.004292683724543,15.00918090106643,3.6388113096963934,7.853580361378363,7.964446658652378,3.2284474595880965,4.403442881779256,11.179444354196221,2.7834578151332607,8.939405271965597,15.004407465463373,3.2384474595874053,10.304146076538359,7.55407211119018,2.332537373429659,15.009409642844275,15.00958394288773,2.4782942448455287,15.004582862522739,10.324653120508174,15.00946649695652,8.814009177659273,12.984522330428263,5.40434461922996,10.224055754012397,10.39932596455219,3.033312144753836
4.492775471781897,4.488472465092855,4.49294579073694,4.993950967098499,5.994122766961709,3.993500946455697,3.9882942448452923,3.993500946456834,3.994122766961482,3.9941227669623913,3.994122766961709,2.9932942448449467,6.994367828673148,2.992775471781215,1.9925373734290588,14.994009177659336,6.994242673469444,0.9904633685291628,9.99429268372387,3.9882942448452923,1.9928919846602184,5.994122766961482,14.994466496954601,2.993837110619097,2.993837110619552,1.9878919846619283,1.9932942448440372,8.994216833284554,14.994407465464292,3.994122766959208,14.994176704084566,14.99458286252343,4.993950967099863,3.9937060519682746,4.993784338703108,3.9937060519687293,2.993294244844492,8.994310886422,2.993294244844037,3.994122766961027,7.993802453243688,3.993294244844037,4.993457815133752,4.993616997684512,3.993706051969639,11.99440746546452,14.994524877443155,2.993837110620916,7.994444354195821,11.994407465464292,2.9941227669605723,4.993616997684967,8.994504354897344,4.993950967098499,4.993457815132842,14.994700912888902,2.993837110619097
4.493472465092054,4.492775471782579,4.492610432742367,4.993457815132842,2.993294244845629,1.9932942448454014,3.993294244844037,2.993021549541254,1.9925373734290588,7.994444354195821,6.994367828673376,1.988294244843928,3.993908207448385,2.9935677145149384,2.993567714517212,6.994122766961027,4.993616997684057,0.9882098169841811,2.993294244844492,2.9938371106204613,0.9925373734281493,14.994466496954374,6.994122766961937,2.994122766963301,2.993567714515848,6.994367828673376,2.9938371106200066,14.994466496954374,15.994444354195366,1.9882942448466565,14.994349922943911,14.994407465463837,0.9918057089439571,5.994263502662761,4.988616997683948,4.994122766963301,4.99395096709668,2.9938371106204613,3.99390820744793,6.993765668122705,5.993977660994005,2.9932942448467657,9.993950967098499,4.993950967098272,3.99370605196782,13.993937090760028,14.994407465464064,3.992891984662492,5.9891227669600084,7.994553903509313,2.9941227669623913,14.994524877442927,10.994513363398028,2.9932942448454014,6.9944918116721055,6.994242673469444,2.994407465464519
4.493651792204673,4.487288801967225,4.493472465094783,3.9932942448472204,2.993567714515848,2.992537373428604,4.993294244844492,2.9927754717821244,1.9932942448467657,3.9939082074488397,3.99370605196782,2.993837110619097,2.9932942448449467,2.9930215495414814,2.993567714515848,2.9927754717828066,4.9934578151335245,0.9918057089444119,3.993294244845856,3.993294244844492,3.9932942448449467,12.99452062409091,4.994292683724325,2.993567714514029,13.994616702826079,1.9932942448454014,1.9932942448440372,9.993869819566953,14.993950967098499,0.9918057089435024,14.994176704085021,14.99440746546452,1.9937060519678198,3.9937060519682746,7.994553903510905,1.9932942448449467,5.994122766961482,3.9941227669605723,3.99390820744793,6.994003030676595,5.994553903509541,2.9888371106198974,6.993640390036944,6.994122766961709,4.994122766959663,14.994466496956647,11.994193239207107,1.9932942448458562,6.994242673470126,6.994367828673603,3.994336499416022,9.989553903509204,6.994367828673148,3.9932942448431277,5.993837110619097,7.994444354195593,2.988294244843928
4.493114291250549,4.4926104327400935,4.493651792205583,3.223157481687849,3.0583296733911993,2.597459721831001,5.404027172252881,5.819098149577599,4.088726553265587,5.434189167990098,4.789263502661356,3.22366300487829,4.358616997685658,15.009644039724208,2.9785548405234294,15.009355691378914,15.009235466169685,1.4977754717829157,2.5230538220866947,15.009292683723288,2.6333801435621353,11.17928955605612,14.459629092862542,4.8339155743688025,12.299358264366674,15.009409642844503,2.868793463916518,15.009292683724652,15.009701468717367,10.60918185703531,15.00423546616912,15.154418629899055,3.2689370907601187,6.6794682627974,7.034493414180588,3.4385009464576797,8.34457535589263,9.98955390350875,2.8334868396377715,4.7792601110440955,9.878937090761156,3.36805382208604,5.694224394346747,7.349044525157751,5.744231810841939,15.009524877444164,15.009524877445529,4.148746415514324,15.009642307065405,15.009642307065405,5.669529055989642,9.01941439238999,10.054212997221384,4.288592787060679,6.64933374792281,6.263885493980979,3.568329673392327
4.493294244845856,4.493114291250549,4.493837110620007,3.8886984855698756,15.009292683723743,2.3578640131026987,3.988335151463616,4.333427656737058,3.0780919291091777,2.9685839851922537,3.3582381958742644,2.733136136207577,3.4385009464576797,14.564450060410763,2.4679716788705264,2.3578640131024713,4.5788618159512,2.287874447213653,3.7534121313874493,8.844301903685505,2.473275961766376,13.489407465463955,15.009349922943557,15.00923546616923,7.7992091233986685,15.009409642844275,4.444209123400469,15.014243469665416,15.009409642844503,15.009292683725107,15.00919010152711,15.009180901067111,4.914108160431169,2.8231987410731563,15.009524877443255,2.8682186865789845,4.504027172253245,5.819391762240798,4.088726553268316,6.65421386791877,13.65941608003061,4.043545610320507,4.598861815949931,6.499189167989925,3.238178344591688,10.189562409575956,6.214150590636791,3.968695551968267,10.699501277495074,15.059761344532376,6.054418629895736,15.004760276061006,7.209505879401831,4.293784338702608,4.969289556055628,6.85448030383327,3.3039440744951207
4.493472465093419,4.493651792205355,4.492945790739213,2.6784121313871765,2.682835291068386,2.638380143559516,5.294022704194049,11.40850094645748,3.8086661238776287,3.7538639136478196,5.8442462264142705,2.233472465091836,6.808971115637178,14.809577375441563,3.1078352910681133,6.904123890211849,4.419009177659291,1.587419037012296,7.049249746187115,3.103616997684867,2.6887163844094175,10.189650239537514,10.824426502327015,3.0485927870640808,10.144301903684891,15.274648567279769,9.089413949955087,7.543957770347333,15.464481979613083,3.7288371106205886,6.569066722107891,15.0040667221067,5.574209123398759,6.989122766960918,4.358802453243243,2.8788223270685194,6.879231810842157,15.009527944189358,3.5585548405233567,5.629066722106472,8.994122766961482,3.5781645449224015,7.774217694122399,7.45417246388547,3.7338371106197883,15.004582862523876,6.559457488871203,3.8038618159525868,11.40968569793472,15.009583942888185,4.389399062081793,7.4692895560565375,14.399688742940725,4.324384774608006,15.00958394288864,4.293784338704654,3.2589300140816704
10.113312144753081,4.493472465092282,4.493472465093873,3.1383636620616926,5.703930014081493,3.043329673392691,6.543427656737549,4.2934121313865035,3.323457815132315,5.189004553567429,3.45899050512935,2.8579457907362666,4.958944074493047,10.369569446478636,2.758768227053224,15.009235466168775,5.549055754011988,2.467645365320095,2.5383296733916723,8.468971115635668,2.2678744472132166,15.009409642844275,8.679486942736503,2.958554840522993,15.009524877444164,3.36371638440869,4.82427747948077,15.009349922944693,15.00918090106643,2.247775471780187,15.009349922943784,15.009409642844503,2.262459721831874,3.453514792950955,5.2943309735178445,3.1583801435599526,6.004122766960791,7.409168179796325,4.333822327067537,4.774082704847842,3.8938854939819976,4.2235803613793905,4.688885493981616,15.00923546616832,3.5685548405226655,14.299563598322038,5.874249746186138,3.4835283862485085,12.119558804164171,14.99970091288833,4.439400835893139,7.114264248999461,6.10427676386189,4.503472465093182,6.4891850554863595,6.254575355894417,5.073640390036417
4.493472465093873,4.492610432741458,4.493294244844037,3.533312144753836,5.194319640972026,2.6280690312305524,4.783218686579403,2.4779716788711994,2.838486839642428,3.973695551968376,4.424009177659627,2.9082572830930076,14.844519189336097,2.968828635589034,2.588346842176179,2.7131361362085045,5.173828635589416,1.156019604305584,15.009235466168775,2.973554840523093,2.513628793533826,15.009409642846094,9.084510397167833,14.994466496954374,15.004466496954592,4.644055754012015,1.8681987410745933,15.00918090106643,4.669061270082693,13.994553903510678,15.009349922944239,15.009299523371283,3.273937090760228,6.569066722106527,4.549224394346311,4.103736562393351,15.00947036976595,7.924440483815488,3.028853698237981,4.468651792205492,7.389283217016782,3.733030063331171,5.033793463916027,6.463793463915636,3.7986403900367804,6.314298857183076,10.284480303834016,4.1341505906384555,15.00970146871714,10.454657557265364,5.499514833079957,5.76879346391479,6.894483644620777,5.28933097351819,4.903765668122105,13.794483644620868,3.7840721111897437
4.493294244844947,4.492775471781897,4.493114291249185,2.502679294162135,2.6478057880299275,2.9380538220866583,3.1128640131032626,3.9831434151817575,3.3081987410732836,3.4237365623926053,3.6790501727564333,2.828198741071901,15.009524877444164,4.21416385113298,2.44825728309479,1.8381574816867214,10.934193239207161,2.698412131388068,2.4586049973145236,3.5685548405222107,2.643380143561444,8.169349922943184,9.84445748887174,5.059301903685991,15.009466496955156,15.009009177659664,7.4794074654646465,15.004176704084784,11.199367828672166,1.8831987410721922,15.009180901067339,15.009409642844275,2.4786169976841848,3.5787934639156447,3.593793463916427,2.9332572830926438,5.078971115636705,6.043990505128477,2.9185283862507276,4.973457815133315,5.5342052112641795,9.089413949952359,6.544325354821922,5.1536630048776715,3.393486839637262,15.00946649695561,15.009466496952882,3.313950967098208,15.00952487744371,15.009701468716912,6.0794160800278405,15.00964230706495,15.019642307066079,3.623346842178762,5.064308564505154,10.53957869657097,6.499453799892763
4.492775471782352,4.493114291251459,4.488651792205019,4.723541733232196,4.569236280081668,4.0333121447529265,2.612775471783152,3.8486517922065104,2.958021549539808,2.743442881781448,3.6738200362005955,3.1283636620610196,4.223580361378481,4.033922842589163,2.2874991482103724,4.27859278706228,8.548877711469231,1.1716042817597554,7.188698485568693,2.9588286355892706,2.2030919291073587,7.434403062169167,4.648877711468231,8.058915574369166,7.534295783979815,3.5240091776595364,3.2436984855667106,9.034122766961445,3.558554840524721,1.4922888019636957,15.009349922944239,5.614061270083766,1.858178344591579,3.328706051966037,15.009586290799234,3.708432349399118,4.3237934639173545,15.014583942888294,2.6587060519696024,4.388476825093676,4.303793463915099,3.708225155241962,4.6238698195647885,7.089260865362121,3.4632759617643387,3.539015249340082,13.089325354821995,2.457945790739359,7.949551412131768,3.719286400611054,4.124355141520027,5.269328175915689,7.994553903509313,3.433500946456661,5.07866612387852,10.799509198002852,3.7788536982388905
4.4931142912500945,4.492945790738304,4.493651792205128,3.148380143558825,15.004176704086603,2.842945790737758,3.733178344591124,3.4376104327416215,2.5126792941609892,3.398971115635959,6.014266863335251,2.5780455781705314,4.70907211119038,5.164316747603607,2.6331434151861686,2.533640390036453,2.318178344590706,1.1573087830747681,6.624072111189889,2.858500946455024,2.0783636620608377,15.00952487744371,5.879401301070629,3.4389841236379652,4.824093059428378,13.059322509941012,3.308695551971141,9.388992074330417,5.659072111189744,1.7480690312277147,15.009409642844275,15.009524877444619,1.6580300633331717,5.94411308300414,6.779347281858463,3.403486839640209,5.3190152493393725,5.90439859295202,2.59367403273518,5.414347281859136,3.713396296770952,3.2386630048767984,5.953828635590526,3.168640390037581,3.4134868396367892,7.679535859275802,15.009349922944239,3.2686848803050452,6.964488576048552,9.174610192143064,4.214163851134799,6.779093059427851,5.919253233247218,4.4242052112686,13.854676846049642,5.4441932392073795,3.173900739806413
4.4926104327400935,4.492775471781897,4.494027172252572,2.657805788029691,3.4687561162600105,2.4679716788723454,5.233684880304736,2.818244482359205,2.903238195875929,11.754470016990581,5.569362814183478,2.6633962967707703,9.779453799895236,7.879325354823777,2.3778919846627105,2.0075373734302957,1.8081852011896444,1.2674190370116776,3.2934428817784465,7.914438528336632,2.1380455781727505,15.009235466168775,14.964299523373029,3.368739272815219,15.009349922944239,15.019235466168084,2.6937163844095267,12.669370306442488,3.46875611626092,1.7480690312286242,15.00907870399351,4.4440152493393725,1.457712261780216,6.634464719347761,4.1789727582663545,2.663396296768042,5.148984123641185,8.214249746187306,2.9582759617642296,12.374496589072805,6.37417246388577,6.028845463970356,6.853977660993678,4.9191081604312785,2.792377032780678,15.00952487744371,4.939123890214432,4.423839321214473,15.009586290799689,13.489602475182437,3.6640570914869386,14.144683218696628,6.189426502326569,5.899398592950092,3.924108160432752,5.289022704193485,3.103877711469977
4.493472465093419,4.493837110620007,4.493837110620007,3.887864013102444,7.989342510727965,2.398281905442218,5.768651792206356,4.978966154199497,2.3029020581680015,12.834513363398628,4.313990505129368,2.768777585682983,7.079253233247073,3.2139318195227133,2.488643642264833,6.534193239207525,15.004466496954592,1.4577122617811256,9.854370306442206,5.913412131388213,1.8127871056963158,15.00423546616912,4.878945823139929,3.568368858492704,15.01440964284484,5.44903881002665,2.758746415518999,15.004243469666108,12.844310886420772,2.28350094645657,15.009349922943784,6.574334340399673,1.738069031228406,5.429353097673356,4.869109328383274,2.9685839851922537,5.134317375341652,3.8534428817793014,2.9788558326090424,7.214027172253282,7.169382409588707,3.6586203915858277,8.869108160431551,5.299009177658718,2.813518853412006,6.7689711156356225,8.68428640061029,3.00335217673819,11.089676846049315,15.00958629079696,5.359180901066338,8.15934992294342,7.584301903685628,3.0433688584921583,15.009524877443937,8.254461128359253,3.623608465437883
4.493294244845174,4.493651792205128,4.493837110619097,5.278281905444601,3.0585927870615706,2.212419037010477,4.178554840522338,3.4487464155195084,2.3779551947377513,6.199426502326787,6.2442995233723195,2.3928919846621284,4.699249746186524,5.4143530976721195,2.2027443083361504,15.479213867919725,2.1730690312283514,2.3570655662365425,4.358802453242788,6.499068022899337,2.137679294161444,15.00941439238909,13.044264248998388,2.6036740327335792,15.009349922944693,12.899387611276325,2.713462282112232,15.004190101527001,15.009527944190268,2.278205399637045,15.009292683724652,12.264355691377204,1.9828919846640929,4.299180901066393,4.558853698237726,2.5130538220846574,4.234168179796143,4.0789458231379285,2.312902058167765,5.1636630048765255,3.4839968069818497,3.198205399638482,5.9738371106204795,5.204319640970425,3.068121795571642,7.089375204173848,15.009414392388862,2.477216437016068,6.044557589123997,6.53945565063168,4.269176704084202,5.354021247089804,6.569459314739106,3.7436436422663064,10.509491811671978,6.544331571661587,3.258427656736785
4.493837110620007,4.494027172253482,4.493472465089326,4.433640390036999,7.054498473888998,2.6234169431345435,2.5633468421774523,7.0042462264150345,3.1684169431327973,4.804266863335215,4.75907743841708,2.5029969239335514,3.258178344591215,4.644250525228017,2.6133636620616016,2.738442881779065,3.3687392728161285,1.2167412578005496,2.588045578172114,6.169009177659518,2.002144788354599,8.489480641459068,7.189270924227003,2.5930455781717683,15.244531801094126,2.3235586304026583,2.758157481687249,15.009292683724425,15.009414392389317,1.6330057204845616,15.009409642845185,9.879197269755423,1.7781645449231291,8.509280713127964,5.189004553566974,4.394022704196686,5.243863913645555,5.4539026672596265,2.4479457907377764,6.0091227669609,4.078558630403222,3.783628793533353,4.739264248998552,4.493837110619552,3.023352176737717,7.454172463883879,7.35428709440248,3.723643642267234,15.009524877443255,7.059495006615634,3.669287094403444,10.224563598321083,6.779353097672811,4.724083953340141,10.084470016990963,5.384027172253809,4.144164854429619
